custody_agency,date_of_release,sex,age,race_ethnicity,zip
PDP,4/14/2015 0:00,Male,26,Black,19143
,,,,,
PDP,1/31/2015 0:00,Male,26,Other,19143
,,,,,
PDP,1/13/2015 0:00,Male,30,Black,19143
,,,,,
PDP,5/18/2015 0:00,Female,46,Black,19144
,,,,,
State,3/23/2015 0:00,Male,26,White,19134
,,,,,
PDP,4/18/2015 0:00,Female,29,Black,19133
,,,,,
PDP,1/23/2015 0:00,Male,22,Black,19146
,,,,,
State,9/14/2015 0:00,Male,25,Black,19135
,,,,,
PDP,5/1/2015 0:00,Male,23,Black,
,,,,,
PDP,5/4/2015 0:00,Male,22,Other,19199
,,,,,
PDP,2/16/2015 0:00,Male,26,Black,19148
,,,,,
PDP,2/23/2015 0:00,Male,36,Black,
,,,,,
PDP,10/27/2015 0:00,Male,31,Hispanic,19134
,,,,,
PDP,6/28/2015 0:00,Female,27,Black,19144
,,,,,
PDP,2/4/2015 0:00,Male,26,White,19147
,,,,,
PDP,8/13/2015 0:00,Male,38,Hispanic,19134
,,,,,
PDP,3/27/2015 0:00,Male,28,White,19154
,,,,,
PDP,7/2/2015 0:00,Male,30,Hispanic,19124
,,,,,
PDP,8/26/2015 0:00,Male,31,Black,19143
,,,,,
PDP,6/16/2015 0:00,Male,28,White,
,,,,,
PDP,9/1/2015 0:00,Male,27,Black,19130
,,,,,
PDP,5/23/2015 0:00,Male,30,Black,
,,,,,
State,4/15/2015 0:00,Male,29,Black,19151
,,,,,
PDP,3/30/2015 0:00,Male,48,White,19107
,,,,,
PDP,2/5/2015 0:00,Female,36,Black,19109
,,,,,
State,9/23/2015 0:00,Male,30,Black,19124
,,,,,
PDP,12/24/2015 0:00,Female,38,White,19135
,,,,,
PDP,3/17/2015 0:00,Male,30,White,
,,,,,
PDP,2/27/2015 0:00,Male,26,Black,19120
,,,,,
PDP,1/16/2015 0:00,Male,24,Black,19146
,,,,,
PDP,8/4/2015 0:00,Male,27,Black,19151
,,,,,
PDP,7/1/2015 0:00,Male,29,Black,
,,,,,
PDP,3/3/2015 0:00,Female,26,Black,19139
,,,,,
PDP,10/16/2015 0:00,Male,25,Black,19139
,,,,,
PDP,6/25/2015 0:00,Male,28,Black,19143
,,,,,
State,3/11/2015 0:00,Male,28,Hispanic,19134
,,,,,
PDP,3/17/2015 0:00,Male,29,Black,19139
,,,,,
State,6/10/2015 0:00,Male,33,Other,19120
,,,,,
PDP,12/15/2015 0:00,Male,24,Black,19104
,,,,,
PDP,7/15/2015 0:00,Male,28,Black,19131
,,,,,
PDP,3/27/2015 0:00,Female,39,Black,19124
,,,,,
PDP,8/17/2015 0:00,Male,28,Black,19132
,,,,,
PDP,4/27/2015 0:00,Male,29,Black,19120
,,,,,
State,5/26/2015 0:00,Male,29,Black,19134
,,,,,
PDP,12/14/2015 0:00,Male,27,Black,19139
,,,,,
PDP,2/7/2015 0:00,Male,27,Hispanic,19135
,,,,,
State,10/25/2015 0:00,Male,32,Black,19124
,,,,,
PDP,7/16/2015 0:00,Female,32,Black,19142
,,,,,
PDP,12/28/2015 0:00,Male,45,White,19136
,,,,,
PDP,10/28/2015 0:00,Male,31,White,19114
,,,,,
State,2/23/2015 0:00,Male,23,Black,19123
,,,,,
PDP,8/13/2015 0:00,Male,29,Black,19121
,,,,,
PDP,12/18/2015 0:00,Male,29,White,19125
,,,,,
PDP,9/9/2015 0:00,Female,34,Black,19122
,,,,,
PDP,5/30/2015 0:00,Male,27,Black,19143
,,,,,
PDP,3/4/2015 0:00,Female,32,White,19134
,,,,,
PDP,9/16/2015 0:00,Male,32,Black,19120
,,,,,
PDP,2/2/2015 0:00,Male,30,Hispanic,19120
,,,,,
PDP,1/30/2015 0:00,Female,35,Black,19121
,,,,,
PDP,6/10/2015 0:00,Male,38,Black,19148
,,,,,
PDP,12/28/2015 0:00,Female,30,Black,19120
,,,,,
PDP,7/3/2015 0:00,Male,30,Black,19142
,,,,,
PDP,5/26/2015 0:00,Male,34,Black,19147
,,,,,
State,3/2/2015 0:00,Male,28,Hispanic,19123
,,,,,
PDP,6/4/2015 0:00,Male,24,Black,19141
,,,,,
PDP,12/24/2015 0:00,Female,37,Black,19131
,,,,,
PDP,7/16/2015 0:00,Female,36,White,19134
,,,,,
PDP,3/19/2015 0:00,Female,36,Black,19124
,,,,,
PDP,2/10/2015 0:00,Male,26,Hispanic,19140
,,,,,
PDP,10/7/2015 0:00,Male,38,White,19149
,,,,,
PDP,8/26/2015 0:00,Female,29,White,19135
,,,,,
PDP,3/16/2015 0:00,Male,26,Black,19146
,,,,,
PDP,5/11/2015 0:00,Male,25,Black,19142
,,,,,
PDP,7/7/2015 0:00,Male,23,Black,19139
,,,,,
PDP,9/11/2015 0:00,Male,49,Black,19120
,,,,,
State,10/11/2015 0:00,Male,31,Black,19120
,,,,,
PDP,6/25/2015 0:00,Male,28,Hispanic,19111
,,,,,
PDP,4/11/2015 0:00,Male,44,Asian,
,,,,,
PDP,3/4/2015 0:00,Male,28,Black,19141
,,,,,
PDP,7/17/2015 0:00,Male,24,Black,
,,,,,
PDP,3/18/2015 0:00,Male,24,Black,19143
,,,,,
State,7/27/2015 0:00,Male,29,Black,19104
,,,,,
PDP,3/25/2015 0:00,Female,29,White,19148
,,,,,
PDP,6/2/2015 0:00,Male,41,Black,19119
,,,,,
PDP,8/28/2015 0:00,Male,27,Black,19140
,,,,,
State,1/18/2015 0:00,Male,26,Black,19144
,,,,,
PDP,2/5/2015 0:00,Male,32,White,19147
,,,,,
State,4/6/2015 0:00,Female,30,Black,19132
,,,,,
PDP,9/11/2015 0:00,Male,34,Black,19119
,,,,,
State,8/10/2015 0:00,Male,42,Hispanic,19132
,,,,,
PDP,1/16/2015 0:00,Female,25,White,19126
,,,,,
PDP,6/19/2015 0:00,Female,41,White,
,,,,,
PDP,11/21/2015 0:00,Male,61,White,19124
,,,,,
State,1/29/2015 0:00,Male,30,White,19130
,,,,,
PDP,4/29/2015 0:00,Male,32,Black,19146
,,,,,
PDP,3/30/2015 0:00,Male,29,Hispanic,19120
,,,,,
PDP,12/24/2015 0:00,Male,31,Black,19143
,,,,,
PDP,9/21/2015 0:00,Male,25,Black,19130
,,,,,
PDP,3/15/2015 0:00,Female,31,Black,19125
,,,,,
PDP,4/20/2015 0:00,Male,29,Black,19134
,,,,,
PDP,12/30/2015 0:00,Male,29,Black,19140
,,,,,
PDP,3/9/2015 0:00,Male,30,White,19134
,,,,,
State,1/27/2015 0:00,Male,29,Black,19145
,,,,,
PDP,6/10/2015 0:00,Male,28,Black,19124
,,,,,
PDP,6/22/2015 0:00,Male,31,Other,19134
,,,,,
PDP,12/18/2015 0:00,Female,53,Black,19133
,,,,,
PDP,11/25/2015 0:00,Male,30,Black,19124
,,,,,
PDP,11/9/2015 0:00,Female,29,Hispanic,
,,,,,
PDP,5/12/2015 0:00,Male,26,Black,19123
,,,,,
PDP,11/24/2015 0:00,Female,27,Hispanic,19120
,,,,,
PDP,3/5/2015 0:00,Male,23,Black,19143
,,,,,
State,9/30/2015 0:00,Male,28,Hispanic,19134
,,,,,
PDP,7/28/2015 0:00,Male,27,White,19134
,,,,,
PDP,9/14/2015 0:00,Male,28,Hispanic,19145
,,,,,
PDP,9/7/2015 0:00,Male,27,Black,19120
,,,,,
PDP,4/7/2015 0:00,Female,44,White,19148
,,,,,
PDP,7/8/2015 0:00,Male,24,Black,19143
,,,,,
PDP,8/5/2015 0:00,Male,24,Black,19145
,,,,,
State,7/6/2015 0:00,Female,27,Black,19146
,,,,,
PDP,6/3/2015 0:00,Male,40,Black,19131
,,,,,
PDP,5/19/2015 0:00,Male,36,Black,19131
,,,,,
PDP,7/16/2015 0:00,Female,28,Black,19133
,,,,,
State,7/23/2015 0:00,Male,30,Black,19154
,,,,,
PDP,3/20/2015 0:00,Male,47,White,
,,,,,
PDP,1/20/2015 0:00,Male,29,Black,19144
,,,,,
PDP,5/19/2015 0:00,Male,24,Black,19124
,,,,,
PDP,3/11/2015 0:00,Male,26,Black,19141
,,,,,
State,5/18/2015 0:00,Male,34,White,19133
,,,,,
PDP,5/1/2015 0:00,Male,56,White,19134
,,,,,
PDP,3/4/2015 0:00,Female,26,White,19123
,,,,,
PDP,5/8/2015 0:00,Female,27,Black,19150
,,,,,
PDP,3/6/2015 0:00,Male,47,Black,19130
,,,,,
PDP,8/21/2015 0:00,Male,39,Black,
,,,,,
PDP,4/17/2015 0:00,Male,24,Black,
,,,,,
State,7/13/2015 0:00,Male,26,Black,19145
,,,,,
PDP,8/14/2015 0:00,Female,26,Black,19132
,,,,,
PDP,3/2/2015 0:00,Male,34,Black,19107
,,,,,
PDP,2/28/2015 0:00,Male,25,Hispanic,19124
,,,,,
PDP,4/10/2015 0:00,Male,25,Hispanic,19134
,,,,,
PDP,12/1/2015 0:00,Male,24,Black,19146
,,,,,
PDP,8/5/2015 0:00,Male,29,White,
,,,,,
PDP,4/13/2015 0:00,Male,46,Black,19134
,,,,,
PDP,10/7/2015 0:00,Male,29,Black,19143
,,,,,
State,11/3/2015 0:00,Male,26,White,19154
,,,,,
PDP,4/9/2015 0:00,Male,24,Black,
,,,,,
State,6/8/2015 0:00,Male,24,Black,19129
,,,,,
State,3/9/2015 0:00,Male,30,Black,19143
,,,,,
PDP,7/9/2015 0:00,Female,35,Hispanic,19134
,,,,,
PDP,1/23/2015 0:00,Male,29,Black,19139
,,,,,
State,3/26/2015 0:00,Male,40,Hispanic,19133
,,,,,
PDP,2/3/2015 0:00,Male,48,Hispanic,
,,,,,
PDP,5/18/2015 0:00,Male,35,White,19136
,,,,,
PDP,3/12/2015 0:00,Female,33,Black,19132
,,,,,
PDP,4/22/2015 0:00,Male,25,Black,19142
,,,,,
State,5/31/2015 0:00,Male,30,Black,19150
,,,,,
State,5/17/2015 0:00,Male,27,Hispanic,19133
,,,,,
PDP,3/11/2015 0:00,Female,52,Black,19144
,,,,,
PDP,8/7/2015 0:00,Male,28,Hispanic,
,,,,,
State,2/12/2015 0:00,Female,26,Black,19140
,,,,,
PDP,4/14/2015 0:00,Male,22,Hispanic,19133
,,,,,
PDP,8/26/2015 0:00,Female,45,Black,19153
,,,,,
PDP,5/11/2015 0:00,Male,27,Black,19124
,,,,,
State,8/24/2015 0:00,Male,36,Black,19132
,,,,,
PDP,6/30/2015 0:00,Male,26,Hispanic,19122
,,,,,
PDP,3/26/2015 0:00,Male,28,Black,19142
,,,,,
PDP,6/29/2015 0:00,Male,28,Black,19145
,,,,,
PDP,3/2/2015 0:00,Female,27,Black,19124
,,,,,
PDP,8/7/2015 0:00,Male,27,Black,19126
,,,,,
PDP,1/3/2015 0:00,Male,22,Black,19133
,,,,,
State,8/31/2015 0:00,Female,30,White,19132
,,,,,
PDP,3/1/2015 0:00,Male,23,Black,19142
,,,,,
PDP,6/30/2015 0:00,Male,25,Other,19142
,,,,,
PDP,2/21/2015 0:00,Male,31,White,
,,,,,
PDP,10/20/2015 0:00,Male,26,Black,19148
,,,,,
PDP,4/2/2015 0:00,Female,27,White,19124
,,,,,
PDP,2/5/2015 0:00,Male,31,Black,19141
,,,,,
PDP,5/28/2015 0:00,Female,30,White,19111
,,,,,
State,6/29/2015 0:00,Male,30,White,19132
,,,,,
PDP,2/14/2015 0:00,Male,46,Other,19124
,,,,,
State,9/28/2015 0:00,Male,29,Black,19133
,,,,,
PDP,4/15/2015 0:00,Male,28,Black,
,,,,,
PDP,9/17/2015 0:00,Male,27,Black,
,,,,,
PDP,2/19/2015 0:00,Male,31,Black,19136
,,,,,
PDP,10/7/2015 0:00,Female,27,Black,19104
,,,,,
PDP,6/24/2015 0:00,Male,29,Black,19104
,,,,,
PDP,12/5/2015 0:00,Male,58,White,19111
,,,,,
State,9/16/2015 0:00,Male,38,White,19136
,,,,,
PDP,4/10/2015 0:00,Male,29,Hispanic,19120
,,,,,
PDP,10/8/2015 0:00,Male,29,Black,19149
,,,,,
PDP,9/30/2015 0:00,Male,34,Black,
,,,,,
PDP,2/11/2015 0:00,Male,31,White,
,,,,,
State,11/2/2015 0:00,Male,38,Black,19116
,,,,,
PDP,5/22/2015 0:00,Male,23,Black,19140
,,,,,
PDP,2/4/2015 0:00,Male,31,Black,
,,,,,
PDP,2/25/2015 0:00,Male,29,Hispanic,19140
,,,,,
PDP,10/2/2015 0:00,Male,27,Black,19135
,,,,,
PDP,5/9/2015 0:00,Male,25,Black,19121
,,,,,
PDP,4/8/2015 0:00,Male,27,Hispanic,19124
,,,,,
PDP,1/15/2015 0:00,Male,27,Black,19131
,,,,,
PDP,4/17/2015 0:00,Female,24,Hispanic,19134
,,,,,
PDP,8/30/2015 0:00,Male,25,Black,19124
,,,,,
PDP,8/17/2015 0:00,Female,27,Black,19140
,,,,,
PDP,5/29/2015 0:00,Male,28,Black,
,,,,,
PDP,8/7/2015 0:00,Female,28,White,19134
,,,,,
PDP,8/7/2015 0:00,Male,43,Black,19133
,,,,,
PDP,7/22/2015 0:00,Male,26,Black,19124
,,,,,
PDP,4/7/2015 0:00,Female,34,Black,
,,,,,
PDP,2/10/2015 0:00,Male,28,Hispanic,
,,,,,
PDP,10/1/2015 0:00,Male,31,Black,19133
,,,,,
PDP,8/28/2015 0:00,Male,28,Black,19143
,,,,,
PDP,1/8/2015 0:00,Male,25,Black,19133
,,,,,
PDP,3/4/2015 0:00,Female,23,Black,19132
,,,,,
State,3/9/2015 0:00,Male,29,White,19123
,,,,,
State,8/17/2015 0:00,Female,33,White,19134
,,,,,
PDP,4/1/2015 0:00,Male,25,Black,
,,,,,
PDP,1/6/2015 0:00,Male,22,Black,19147
,,,,,
PDP,7/6/2015 0:00,Male,26,Hispanic,19134
,,,,,
PDP,4/29/2015 0:00,Male,34,Black,19131
,,,,,
PDP,1/28/2015 0:00,Male,27,Black,19149
,,,,,
PDP,2/23/2015 0:00,Male,30,Hispanic,19133
,,,,,
PDP,10/8/2015 0:00,Male,31,Black,19139
,,,,,
PDP,3/18/2015 0:00,Male,25,Black,19120
,,,,,
PDP,9/25/2015 0:00,Female,32,Black,18702
,,,,,
PDP,12/16/2015 0:00,Male,30,Black,
,,,,,
PDP,3/20/2015 0:00,Male,29,Black,
,,,,,
PDP,5/21/2015 0:00,Female,32,White,19148
,,,,,
PDP,1/9/2015 0:00,Male,35,Black,
,,,,,
PDP,10/29/2015 0:00,Male,28,Black,
,,,,,
PDP,2/6/2015 0:00,Male,26,Black,19140
,,,,,
PDP,4/23/2015 0:00,Female,29,Black,19145
,,,,,
PDP,10/21/2015 0:00,Male,30,Black,
,,,,,
PDP,5/13/2015 0:00,Female,32,Black,19139
,,,,,
PDP,3/26/2015 0:00,Male,26,Black,19143
,,,,,
PDP,3/18/2015 0:00,Male,25,Black,
,,,,,
PDP,10/21/2015 0:00,Male,26,Black,
,,,,,
PDP,2/17/2015 0:00,Male,33,White,19124
,,,,,
State,6/15/2015 0:00,Male,28,Black,19134
,,,,,
PDP,3/11/2015 0:00,Male,26,Black,19122
,,,,,
PDP,10/9/2015 0:00,Male,25,Black,19120
,,,,,
PDP,2/22/2015 0:00,Male,28,Black,19140
,,,,,
PDP,12/16/2015 0:00,Male,27,Black,19143
,,,,,
State,12/7/2015 0:00,Male,28,Black,19116
,,,,,
PDP,7/29/2015 0:00,Female,39,Black,19127
,,,,,
PDP,6/23/2015 0:00,Male,26,White,19136
,,,,,
PDP,9/25/2015 0:00,Male,24,Black,19120
,,,,,
PDP,7/29/2015 0:00,Male,37,Hispanic,19134
,,,,,
PDP,5/18/2015 0:00,Male,29,Hispanic,19134
,,,,,
PDP,7/6/2015 0:00,Male,31,Black,19160
,,,,,
PDP,8/18/2015 0:00,Male,37,Black,19138
,,,,,
PDP,10/22/2015 0:00,Male,25,Black,19139
,,,,,
PDP,5/12/2015 0:00,Male,25,Hispanic,19120
,,,,,
State,2/17/2015 0:00,Male,22,Black,19114
,,,,,
PDP,1/31/2015 0:00,Male,28,Black,19143
,,,,,
PDP,7/30/2015 0:00,Male,26,Black,19132
,,,,,
PDP,10/6/2015 0:00,Male,26,Black,19148
,,,,,
PDP,1/14/2015 0:00,Male,24,Black,19132
,,,,,
State,10/6/2015 0:00,Male,24,Black,19131
,,,,,
State,7/23/2015 0:00,Male,24,Black,19122
,,,,,
PDP,12/28/2015 0:00,Male,28,Black,
,,,,,
PDP,7/3/2015 0:00,Male,51,Black,19139
,,,,,
PDP,7/29/2015 0:00,Male,27,Black,19139
,,,,,
PDP,9/8/2015 0:00,Male,25,White,19135
,,,,,
PDP,7/21/2015 0:00,Male,28,Black,19126
,,,,,
PDP,12/15/2015 0:00,Male,30,Black,19124
,,,,,
PDP,8/17/2015 0:00,Male,29,White,19111
,,,,,
PDP,8/30/2015 0:00,Male,28,Black,19139
,,,,,
State,6/23/2015 0:00,Male,27,Black,19143
,,,,,
PDP,1/20/2015 0:00,Female,27,Black,19120
,,,,,
State,1/20/2015 0:00,Male,27,White,19124
,,,,,
PDP,12/17/2015 0:00,Male,32,Black,19133
,,,,,
PDP,1/29/2015 0:00,Male,29,White,19145
,,,,,
PDP,10/30/2015 0:00,Male,27,Black,19138
,,,,,
PDP,2/11/2015 0:00,Male,28,Black,19146
,,,,,
PDP,6/24/2015 0:00,Male,27,Black,19145
,,,,,
PDP,9/21/2015 0:00,Male,34,Hispanic,19140
,,,,,
PDP,8/14/2015 0:00,Female,30,Black,19146
,,,,,
PDP,5/22/2015 0:00,Male,26,Black,19140
,,,,,
PDP,9/22/2015 0:00,Female,28,Hispanic,19134
,,,,,
PDP,12/2/2015 0:00,Male,28,Black,19144
,,,,,
State,7/13/2015 0:00,Male,26,Other,19145
,,,,,
PDP,8/10/2015 0:00,Male,28,Black,19151
,,,,,
PDP,8/7/2015 0:00,Female,30,Black,19140
,,,,,
PDP,6/11/2015 0:00,Male,26,Black,
,,,,,
PDP,1/5/2015 0:00,Male,32,Black,19145
,,,,,
PDP,9/4/2015 0:00,Male,25,Hispanic,19134
,,,,,
PDP,8/6/2015 0:00,Male,24,Hispanic,19137
,,,,,
PDP,7/15/2015 0:00,Male,26,Hispanic,19140
,,,,,
PDP,10/25/2015 0:00,Male,40,Other,19121
,,,,,
State,6/17/2015 0:00,Male,28,Black,19139
,,,,,
PDP,3/18/2015 0:00,Female,29,White,19154
,,,,,
PDP,3/4/2015 0:00,Female,32,White,19147
,,,,,
PDP,9/30/2015 0:00,Male,27,Black,19142
,,,,,
PDP,5/8/2015 0:00,Male,24,Black,19143
,,,,,
PDP,7/22/2015 0:00,Male,28,Hispanic,19124
,,,,,
PDP,6/25/2015 0:00,Male,28,Hispanic,19140
,,,,,
State,8/12/2015 0:00,Male,27,Black,19132
,,,,,
PDP,3/28/2015 0:00,Male,33,Hispanic,19134
,,,,,
PDP,10/15/2015 0:00,Female,27,Black,
,,,,,
State,2/17/2015 0:00,Male,30,Black,19124
,,,,,
PDP,9/14/2015 0:00,Female,25,Black,19143
,,,,,
PDP,2/12/2015 0:00,Male,28,Black,19107
,,,,,
PDP,7/12/2015 0:00,Male,24,Black,
,,,,,
PDP,7/1/2015 0:00,Male,29,Black,
,,,,,
PDP,4/9/2015 0:00,Male,23,Black,19145
,,,,,
PDP,1/31/2015 0:00,Female,25,White,19134
,,,,,
PDP,2/3/2015 0:00,Male,26,Black,
,,,,,
State,10/26/2015 0:00,Male,27,Hispanic,19123
,,,,,
State,7/17/2015 0:00,Female,31,White,19129
,,,,,
PDP,3/10/2015 0:00,Male,22,Hispanic,19133
,,,,,
PDP,4/27/2015 0:00,Male,26,Black,19145
,,,,,
PDP,3/13/2015 0:00,Male,38,Black,19145
,,,,,
PDP,12/7/2015 0:00,Male,29,White,
,,,,,
PDP,11/7/2015 0:00,Male,25,Black,19140
,,,,,
PDP,10/23/2015 0:00,Male,33,Black,19134
,,,,,
State,3/3/2015 0:00,Female,28,White,19134
,,,,,
State,1/26/2015 0:00,Male,26,Black,19122
,,,,,
State,11/11/2015 0:00,Male,39,Black,19141
,,,,,
PDP,12/18/2015 0:00,Male,31,Black,
,,,,,
PDP,10/24/2015 0:00,Male,31,Black,19131
,,,,,
PDP,4/3/2015 0:00,Male,23,Black,19149
,,,,,
PDP,5/21/2015 0:00,Male,28,Black,
,,,,,
PDP,10/5/2015 0:00,Male,26,Hispanic,19134
,,,,,
PDP,4/9/2015 0:00,Male,23,Black,19124
,,,,,
PDP,6/22/2015 0:00,Male,28,Black,19121
,,,,,
PDP,10/6/2015 0:00,Male,29,Black,19151
,,,,,
PDP,6/26/2015 0:00,Male,26,Black,
,,,,,
PDP,4/24/2015 0:00,Male,60,White,19136
,,,,,
PDP,9/19/2015 0:00,Male,28,Black,19144
,,,,,
PDP,4/4/2015 0:00,Male,29,Black,19151
,,,,,
State,12/3/2015 0:00,Male,39,Black,19124
,,,,,
PDP,3/7/2015 0:00,Male,26,White,
,,,,,
PDP,9/21/2015 0:00,Male,33,Black,19132
,,,,,
PDP,10/31/2015 0:00,Male,26,White,19134
,,,,,
PDP,11/29/2015 0:00,Female,36,White,19119
,,,,,
PDP,5/21/2015 0:00,Male,27,Black,19146
,,,,,
PDP,9/5/2015 0:00,Male,26,Black,19144
,,,,,
PDP,2/5/2015 0:00,Male,23,Black,19122
,,,,,
State,8/13/2015 0:00,Male,36,White,19116
,,,,,
State,7/20/2015 0:00,Male,28,Hispanic,19124
,,,,,
State,11/16/2015 0:00,Male,30,Black,19129
,,,,,
PDP,8/4/2015 0:00,Male,32,White,19154
,,,,,
PDP,9/15/2015 0:00,Male,33,Black,
,,,,,
PDP,12/23/2015 0:00,Male,25,Black,19139
,,,,,
PDP,12/31/2015 0:00,Male,30,Black,19143
,,,,,
PDP,9/15/2015 0:00,Male,35,Black,19131
,,,,,
PDP,3/7/2015 0:00,Male,23,Black,
,,,,,
PDP,2/17/2015 0:00,Male,38,White,19137
,,,,,
PDP,8/24/2015 0:00,Female,28,Black,
,,,,,
PDP,3/25/2015 0:00,Male,28,Black,
,,,,,
PDP,8/3/2015 0:00,Male,26,Hispanic,19125
,,,,,
PDP,4/20/2015 0:00,Male,44,White,
,,,,,
PDP,9/2/2015 0:00,Male,31,Black,19143
,,,,,
PDP,2/17/2015 0:00,Male,30,Black,19139
,,,,,
State,8/17/2015 0:00,Male,28,Black,19139
,,,,,
PDP,7/9/2015 0:00,Male,29,Black,19138
,,,,,
PDP,12/15/2015 0:00,Male,28,Black,19139
,,,,,
PDP,3/3/2015 0:00,Female,36,Black,
,,,,,
PDP,6/8/2015 0:00,Male,35,Hispanic,19149
,,,,,
State,11/25/2015 0:00,Male,29,Black,19146
,,,,,
PDP,1/28/2015 0:00,Male,32,White,
,,,,,
PDP,6/19/2015 0:00,Male,25,Black,19120
,,,,,
State,5/5/2015 0:00,Male,30,Black,19140
,,,,,
PDP,6/1/2015 0:00,Male,34,Black,19153
,,,,,
State,6/4/2015 0:00,Male,29,Black,19131
,,,,,
State,4/13/2015 0:00,Male,26,Hispanic,19128
,,,,,
PDP,2/12/2015 0:00,Male,36,Black,19142
,,,,,
PDP,9/18/2015 0:00,Female,53,Black,19104
,,,,,
PDP,1/21/2015 0:00,Male,27,Black,19144
,,,,,
PDP,6/29/2015 0:00,Male,26,Black,19151
,,,,,
PDP,1/12/2015 0:00,Male,26,Black,19140
,,,,,
State,5/14/2015 0:00,Male,42,Black,19129
,,,,,
PDP,10/6/2015 0:00,Male,26,Hispanic,19124
,,,,,
PDP,12/24/2015 0:00,Male,26,Black,19132
,,,,,
PDP,10/15/2015 0:00,Male,24,Black,
,,,,,
PDP,3/9/2015 0:00,Male,23,Black,19144
,,,,,
PDP,11/16/2015 0:00,Male,47,White,19100
,,,,,
PDP,8/1/2015 0:00,Male,26,Black,19120
,,,,,
PDP,2/5/2015 0:00,Male,31,Hispanic,19134
,,,,,
PDP,8/10/2015 0:00,Male,25,Other,19148
,,,,,
PDP,4/22/2015 0:00,Male,38,White,19136
,,,,,
PDP,6/3/2015 0:00,Male,30,White,19146
,,,,,
State,10/30/2015 0:00,Male,25,Black,19146
,,,,,
State,5/18/2015 0:00,Female,25,Black,19134
,,,,,
PDP,2/28/2015 0:00,Male,23,Black,19124
,,,,,
PDP,11/9/2015 0:00,Male,28,Black,19152
,,,,,
PDP,8/19/2015 0:00,Male,24,Black,19146
,,,,,
PDP,5/20/2015 0:00,Male,26,Black,19134
,,,,,
PDP,8/28/2015 0:00,Female,27,Black,19133
,,,,,
PDP,6/16/2015 0:00,Male,24,Hispanic,
,,,,,
State,1/22/2015 0:00,Female,27,White,19134
,,,,,
PDP,4/7/2015 0:00,Male,29,Black,19151
,,,,,
PDP,3/18/2015 0:00,Male,31,Hispanic,19134
,,,,,
PDP,2/7/2015 0:00,Female,36,White,19134
,,,,,
PDP,8/20/2015 0:00,Female,28,Black,19145
,,,,,
State,6/21/2015 0:00,Male,32,White,19154
,,,,,
PDP,9/21/2015 0:00,Female,32,White,19055
,,,,,
PDP,2/3/2015 0:00,Male,29,Hispanic,19135
,,,,,
PDP,10/16/2015 0:00,Male,26,Black,19140
,,,,,
PDP,6/1/2015 0:00,Male,24,Black,19124
,,,,,
PDP,1/23/2015 0:00,Male,28,Black,
,,,,,
PDP,4/3/2015 0:00,Male,26,Black,19132
,,,,,
PDP,11/3/2015 0:00,Male,29,Black,19133
,,,,,
PDP,9/22/2015 0:00,Male,34,Black,19132
,,,,,
PDP,9/17/2015 0:00,Male,27,Black,19140
,,,,,
State,12/28/2015 0:00,Male,27,Black,19147
,,,,,
PDP,5/26/2015 0:00,Female,29,White,19115
,,,,,
PDP,8/15/2015 0:00,Male,31,Hispanic,19131
,,,,,
PDP,2/10/2015 0:00,Male,22,Black,19121
,,,,,
PDP,10/9/2015 0:00,Male,25,Hispanic,19120
,,,,,
PDP,4/29/2015 0:00,Female,40,Black,19132
,,,,,
PDP,1/21/2015 0:00,Male,29,Black,19147
,,,,,
PDP,2/21/2015 0:00,Female,28,Black,19141
,,,,,
State,1/20/2015 0:00,Male,26,Black,19134
,,,,,
PDP,8/27/2015 0:00,Male,27,Black,19142
,,,,,
PDP,4/6/2015 0:00,Male,24,Black,19144
,,,,,
PDP,5/28/2015 0:00,Male,32,Black,19144
,,,,,
PDP,5/19/2015 0:00,Male,28,Black,19132
,,,,,
PDP,10/16/2015 0:00,Male,31,White,19111
,,,,,
PDP,1/12/2015 0:00,Male,22,Black,19132
,,,,,
State,11/10/2015 0:00,Male,29,Black,19134
,,,,,
PDP,11/12/2015 0:00,Female,34,Black,19140
,,,,,
PDP,4/1/2015 0:00,Male,34,Black,19142
,,,,,
State,6/11/2015 0:00,Male,26,Black,19143
,,,,,
State,3/8/2015 0:00,Male,32,White,19124
,,,,,
PDP,1/8/2015 0:00,Male,24,Black,
,,,,,
PDP,2/27/2015 0:00,Male,36,White,19136
,,,,,
PDP,1/7/2015 0:00,Male,32,White,19134
,,,,,
PDP,4/8/2015 0:00,Male,30,Black,19142
,,,,,
PDP,1/30/2015 0:00,Male,33,Black,19144
,,,,,
PDP,10/28/2015 0:00,Male,28,Black,19131
,,,,,
State,7/20/2015 0:00,Female,47,Black,19129
,,,,,
State,7/21/2015 0:00,Male,31,Black,19104
,,,,,
PDP,2/6/2015 0:00,Male,28,Black,
,,,,,
PDP,12/19/2015 0:00,Male,63,White,19115
,,,,,
PDP,2/10/2015 0:00,Male,27,White,19135
,,,,,
State,1/9/2015 0:00,Male,26,Black,19130
,,,,,
PDP,1/22/2015 0:00,Male,27,Hispanic,19124
,,,,,
PDP,2/26/2015 0:00,Male,29,Black,19133
,,,,,
State,6/1/2015 0:00,Male,29,White,19125
,,,,,
PDP,10/9/2015 0:00,Male,26,Black,19132
,,,,,
PDP,2/28/2015 0:00,Male,39,Hispanic,19140
,,,,,
PDP,9/28/2015 0:00,Male,30,White,
,,,,,
